940.44	165.33
940.73	164.67
941.03	164.67
941.33	165.33
941.63	165.00
941.93	162.67
942.23	161.33
942.53	160.67
942.83	161.00
943.12	162.00
943.42	163.00
943.72	164.33
944.02	164.67
944.32	164.67
944.62	165.00
944.91	163.33
945.21	162.00
945.51	160.00
945.81	162.33
946.11	163.33
946.40	163.33
946.70	160.33
947.00	161.00
947.30	161.67
947.59	163.00
947.89	162.33
948.19	162.33
948.49	162.33
948.78	164.00
949.08	165.00
949.38	165.67
949.68	164.00
949.97	163.33
950.27	163.33
950.57	165.00
950.86	165.00
951.16	164.67
951.46	162.67
951.76	162.00
952.05	162.00
952.35	163.00
952.65	163.67
952.94	164.33
953.24	164.33
953.53	166.00
953.83	168.00
954.13	169.33
954.42	167.33
954.72	165.00
955.02	164.00
955.31	164.33
955.61	164.33
955.90	164.00
956.20	163.33
956.50	164.00
956.79	166.67
957.09	167.67
957.38	167.00
957.68	164.67
957.97	165.00
958.27	165.67
958.57	164.33
958.86	163.00
959.16	163.33
959.45	163.00
959.75	162.67
960.04	161.67
960.34	163.33
960.63	164.33
960.93	164.00
961.22	162.33
961.52	162.67
961.81	164.00
962.11	162.33
962.40	160.33
962.70	159.33
962.99	163.00
963.29	165.33
963.58	165.67
963.87	164.00
964.17	164.67
964.46	164.67
964.76	165.33
965.05	165.00
965.35	164.33
965.64	165.00
965.93	162.33
966.23	161.67
966.52	161.67
966.82	161.67
967.11	161.33
967.40	161.33
967.70	163.00
967.99	164.67
968.28	164.33
968.58	164.67
968.87	163.67
969.16	164.00
969.46	163.33
969.75	164.33
970.04	163.67
970.34	164.00
970.63	164.33
970.92	164.33
971.22	162.67
971.51	161.33
971.80	161.00
972.09	163.00
972.39	163.67
972.68	164.00
972.97	162.67
973.26	162.00
973.56	161.33
973.85	162.67
974.14	164.00
974.43	167.67
974.73	167.67
975.02	167.33
975.31	165.00
975.60	164.67
975.89	164.67
976.19	165.33
976.48	164.67
976.77	163.67
977.06	162.00
977.35	163.00
977.65	163.00
977.94	164.00
978.23	162.00
978.52	161.67
978.81	161.33
979.10	163.67
979.39	164.33
979.69	163.00
979.98	161.00
980.27	161.33
980.56	162.67
980.85	163.67
981.14	164.33
981.43	165.67
981.72	166.00
982.01	165.67
982.30	164.67
982.59	164.33
982.88	165.00
983.18	165.67
983.47	165.67
983.76	164.00
984.05	162.67
984.34	163.33
984.63	164.67
984.92	165.67
985.21	164.33
985.50	163.33
985.79	163.33
986.08	165.00
986.37	165.67
986.66	165.67
986.95	166.33
987.24	165.67
987.53	167.00
987.82	167.00
988.10	167.00
988.39	165.00
988.68	163.67
988.97	162.00
989.26	160.00
989.55	160.33
989.84	163.67
990.13	166.00
990.42	165.67
990.71	164.33
991.00	165.33
991.29	165.33
991.57	167.33
991.86	166.00
992.15	166.33
992.44	165.00
992.73	165.33
993.02	164.00
993.31	164.00
993.59	164.67
993.88	167.33
994.17	168.00
994.46	166.00
994.75	163.33
995.04	162.33
995.32	166.00
995.61	168.67
995.90	167.00
996.19	165.00
996.47	163.67
996.76	165.67
997.05	165.67
997.34	164.33
997.62	162.00
997.91	161.00
998.20	162.33
998.49	164.33
998.77	164.67
999.06	163.00
999.35	161.33
999.64	161.33
999.92	163.33
1000.21	165.67
1000.50	166.67
1000.78	165.33
1001.07	165.33
1001.36	165.00
1001.64	165.33
1001.93	163.67
1002.22	163.00
1002.50	164.67
1002.79	166.33
1003.08	165.67
1003.36	163.67
1003.65	161.67
1003.94	162.67
1004.22	162.33
1004.51	163.67
1004.79	164.33
1005.08	165.33
1005.37	165.00
1005.65	162.67
1005.94	163.00
1006.22	163.67
1006.51	165.67
1006.79	166.67
1007.08	166.00
1007.36	166.00
1007.65	165.00
1007.94	165.00
1008.22	163.67
1008.51	163.33
1008.79	163.00
1009.08	164.00
1009.36	162.33
1009.65	161.33
1009.93	160.00
1010.22	162.00
1010.50	163.67
1010.79	164.33
1011.07	164.00
1011.36	163.33
1011.64	163.33
1011.92	162.33
1012.21	162.33
1012.49	164.00
1012.78	166.00
1013.06	168.00
1013.35	167.00
1013.63	164.67
1013.91	163.67
1014.20	162.00
1014.48	163.33
1014.77	163.00
1015.05	164.00
1015.33	162.67
1015.62	161.00
1015.90	160.33
1016.18	162.67
1016.47	164.00
1016.75	164.00
1017.03	162.00
1017.32	162.00
1017.60	161.67
1017.88	160.67
1018.17	159.33
1018.45	161.00
1018.73	164.33
1019.02	166.00
1019.30	163.67
1019.58	162.00
1019.87	161.33
1020.15	162.33
1020.43	162.67
1020.71	163.00
1021.00	164.00
1021.28	164.00
1021.56	164.00
1021.84	163.67
1022.13	164.33
1022.41	163.00
1022.69	163.00
1022.97	162.00
1023.25	163.67
1023.54	164.33
1023.82	163.67
1024.10	164.00
1024.38	163.67
1024.66	165.33
1024.95	165.00
1025.23	164.00
1025.51	163.67
1025.79	162.67
1026.07	162.33
1026.35	163.00
1026.63	164.33
1026.92	166.00
>>>>>End Processed Spectral Data<<<<<
